date,weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),temperature_2m_mean  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2013-04-30,3.0,25.491,16.140999,20.251415,49135.03,33007.516,0.0,0.0,0.0,0.0,18.72346,55.8
2013-05-01,51.0,25.341,15.441,19.90975,49250.45,44134.57,0.4,0.4,0.0,2.0,18.998316,64.079994
2013-05-02,1.0,24.341,15.941,19.686834,49364.53,45121.94,0.0,0.0,0.0,0.0,24.363249,40.32
2013-05-03,1.0,23.741,16.341,19.6535,49477.17,45607.68,0.0,0.0,0.0,0.0,27.248457,48.96
2013-05-04,2.0,24.291,15.941,19.599333,49588.25,45143.06,0.0,0.0,0.0,0.0,33.973778,58.32
2013-05-05,0.0,25.390999,14.490999,19.528502,49697.66,45700.727,0.0,0.0,0.0,0.0,20.65848,37.8
2013-05-06,3.0,27.091,14.141,20.751417,49805.277,45746.82,0.0,0.0,0.0,0.0,17.462782,30.599998
2013-05-07,3.0,29.591,17.691,22.657667,49910.984,43910.613,0.0,0.0,0.0,0.0,16.179985,35.64
2013-05-08,3.0,26.941,15.691,21.401419,50014.66,45837.996,0.0,0.0,0.0,0.0,19.64228,37.8
2013-05-09,3.0,29.341,16.091,22.822248,50116.31,45883.168,0.0,0.0,0.0,0.0,19.008547,34.2
2013-05-10,2.0,27.191,18.691,22.370169,50216.742,45042.094,0.0,0.0,0.0,0.0,22.183128,41.039997
2013-05-11,3.0,26.441,16.741,21.059752,50316.035,45973.77,0.0,0.0,0.0,0.0,24.387178,44.28
2013-05-12,0.0,26.341,15.040999,20.197248,50414.1,46077.652,0.0,0.0,0.0,0.0,22.26477,40.68
2013-05-13,3.0,27.091,13.841,20.357666,50510.848,43105.383,0.0,0.0,0.0,0.0,22.553936,40.68
2013-05-14,51.0,26.991,18.491,21.8785,50606.188,29610.146,0.4,0.4,0.0,3.0,24.905132,47.16
2013-05-15,3.0,26.091,18.341,21.745169,50700.016,45704.91,0.0,0.0,0.0,0.0,30.737339,65.88
2013-05-16,1.0,24.941,15.941,19.978498,50792.24,46234.96,0.0,0.0,0.0,0.0,22.253124,39.6
2013-05-17,3.0,30.890999,15.091,22.676414,50882.754,43336.055,0.0,0.0,0.0,0.0,35.565376,58.679996
2013-05-18,0.0,24.140999,16.390999,19.7285,50971.46,46419.516,0.0,0.0,0.0,0.0,25.620771,46.8
2013-05-19,53.0,24.941,15.240999,19.905586,51058.258,45374.547,1.0,1.0,0.0,3.0,20.957443,38.16
2013-05-20,61.0,30.591,17.691,22.726418,51143.047,40833.688,3.8,3.8,0.0,4.0,23.979893,46.079998
2013-05-21,2.0,28.291,17.890999,22.501413,51225.723,46649.38,0.0,0.0,0.0,0.0,46.755672,84.6
2013-05-22,2.0,27.191,15.941,21.236834,51306.168,46803.26,0.0,0.0,0.0,0.0,24.567198,44.28
2013-05-23,3.0,27.991,14.641,21.191,51384.28,46616.684,0.0,0.0,0.0,0.0,23.166218,41.039997
2013-05-24,1.0,24.091,16.890999,19.826418,51459.965,46454.875,0.0,0.0,0.0,0.0,18.692286,36.0
2013-05-25,3.0,23.091,15.290999,18.907667,51533.098,45897.125,0.0,0.0,0.0,0.0,20.316889,37.079998
2013-05-26,3.0,25.341,14.740999,19.9035,51603.58,46957.707,0.0,0.0,0.0,0.0,22.101183,43.92
2013-05-27,2.0,25.241,16.640999,20.976416,51671.293,47114.977,0.0,0.0,0.0,0.0,32.409996,56.519997
2013-05-28,2.0,27.291,15.740999,21.09308,51736.13,47273.258,0.0,0.0,0.0,0.0,23.4,42.839996
2013-05-29,61.0,23.241,15.441,18.678501,51798.07,29361.996,3.8,3.8,0.0,5.0,16.73516,31.68
2013-05-30,51.0,23.890999,14.540999,18.699335,51857.633,47221.484,0.1,0.1,0.0,1.0,22.057161,38.16
2013-05-31,51.0,24.691,15.040999,19.822252,51914.88,43514.887,0.1,0.1,0.0,1.0,23.584808,37.44
2013-06-01,0.0,27.841,15.490999,21.626413,51969.758,47509.656,0.0,0.0,0.0,0.0,20.61766,36.36
2013-06-02,51.0,26.541,15.891,20.941,52022.22,46949.11,0.3,0.3,0.0,1.0,23.42491,42.48
2013-06-03,2.0,25.441,16.941,20.7285,52072.2,47385.156,0.0,0.0,0.0,0.0,19.164717,35.28
2013-06-04,3.0,25.741,15.641,20.576416,52119.652,45163.92,0.0,0.0,0.0,0.0,18.775301,36.36
2013-06-05,3.0,26.941,17.841,21.79725,52164.523,47130.984,0.0,0.0,0.0,0.0,26.654589,48.239998
2013-06-06,0.0,27.291,17.691,21.92225,52206.758,47386.383,0.0,0.0,0.0,0.0,21.707731,40.68
2013-06-07,0.0,28.041,15.290999,21.749336,52246.305,47771.242,0.0,0.0,0.0,0.0,17.462784,33.839996
2013-06-08,0.0,25.691,16.091,21.180584,52283.11,47643.945,0.0,0.0,0.0,0.0,22.366402,43.56
2013-06-09,2.0,26.890999,17.741,22.007666,52317.12,47516.15,0.0,0.0,0.0,0.0,24.149532,42.839996
2013-06-10,2.0,27.541,18.291,22.557669,52348.293,47516.664,0.0,0.0,0.0,0.0,21.749483,41.039997
2013-06-11,0.0,29.890999,17.691,23.434752,52376.57,47774.562,0.0,0.0,0.0,0.0,20.620804,39.6
2013-06-12,0.0,28.991,18.640999,23.503496,52401.906,47646.242,0.0,0.0,0.0,0.0,18.511143,35.64
2013-06-13,0.0,28.691,16.941,22.9285,52424.258,47775.17,0.0,0.0,0.0,0.0,16.075521,32.039997
2013-06-14,0.0,30.441,16.390999,23.618086,52443.57,47775.227,0.0,0.0,0.0,0.0,19.272614,36.36
2013-06-15,0.0,32.591,17.841,24.982668,52459.8,47775.094,0.0,0.0,0.0,0.0,22.104116,40.68
2013-06-16,0.0,32.690998,18.791,25.466003,52472.906,47774.766,0.0,0.0,0.0,0.0,24.569836,43.199997
2013-06-17,0.0,32.491,19.741,25.909752,52482.848,47774.273,0.0,0.0,0.0,0.0,23.688984,43.56
2013-06-18,0.0,31.991,18.841,25.611832,52489.58,47773.59,0.0,0.0,0.0,0.0,22.415602,42.48
2013-06-19,0.0,31.941,18.791,25.6035,52493.14,47645.508,0.0,0.0,0.0,0.0,20.188908,38.16
2013-06-20,0.0,30.941,19.941,25.141005,52493.562,47644.777,0.0,0.0,0.0,0.0,17.377226,33.839996
2013-06-21,3.0,30.140999,20.191,24.951418,52490.875,47643.86,0.0,0.0,0.0,0.0,26.064596,45.719997
2013-06-22,3.0,30.041,21.191,25.080587,52485.1,47140.523,0.0,0.0,0.0,0.0,24.216522,44.639996
2013-06-23,0.0,29.591,20.441,24.636835,52476.28,47516.516,0.0,0.0,0.0,0.0,25.40743,45.36
2013-06-24,0.0,28.841,18.991,23.28475,52464.453,47639.78,0.0,0.0,0.0,0.0,23.4,42.12
2013-06-25,1.0,28.341,18.491,23.170166,52449.637,47514.67,0.0,0.0,0.0,0.0,18.837322,33.48
2013-06-26,0.0,26.841,18.241,22.309752,52431.875,47513.47,0.0,0.0,0.0,0.0,19.483284,36.719997
2013-06-27,3.0,27.841,16.691,22.64725,52411.21,47512.055,0.0,0.0,0.0,0.0,18.25026,31.68
2013-06-28,3.0,29.041,18.991,23.743086,52387.676,47510.406,0.0,0.0,0.0,0.0,24.162947,45.0
2013-06-29,3.0,27.791,19.191,23.170166,52361.31,44771.582,0.0,0.0,0.0,0.0,21.575987,39.239998
2013-06-30,1.0,30.691,18.691,24.48475,52332.145,47033.59,0.0,0.0,0.0,0.0,25.501621,45.36
2013-07-01,2.0,32.591,20.741,26.138916,52300.23,45225.562,0.0,0.0,0.0,0.0,22.66857,42.839996
2013-07-02,2.0,33.591,20.791,26.920166,52265.605,46287.29,0.0,0.0,0.0,0.0,20.65848,39.239998
2013-07-03,1.0,30.140999,21.791,25.4785,52228.31,47155.0,0.0,0.0,0.0,0.0,18.391735,33.12
2013-07-04,51.0,28.241,21.191,24.34725,52188.39,47155.785,0.3,0.3,0.0,3.0,25.233406,44.28
2013-07-05,0.0,30.140999,20.390999,25.076416,52145.89,47156.41,0.0,0.0,0.0,0.0,20.418695,39.239998
2013-07-06,0.0,31.441,20.890999,25.945168,52100.848,47156.85,0.0,0.0,0.0,0.0,18.218275,37.079998
2013-07-07,1.0,32.341,20.441,26.126417,52053.32,47048.31,0.0,0.0,0.0,0.0,18.0036,34.92
2013-07-08,3.0,30.640999,19.841,25.309752,52003.254,46249.99,0.0,0.0,0.0,0.0,16.954432,33.839996
2013-07-09,2.0,31.091,20.591,25.930582,51950.203,44932.918,0.0,0.0,0.0,0.0,18.733839,34.2
2013-07-10,1.0,31.991,21.541,26.424332,51894.15,46948.56,0.0,0.0,0.0,0.0,16.65754,33.12
2013-07-11,3.0,34.841,20.791,27.755583,51835.19,46951.39,0.0,0.0,0.0,0.0,21.370783,40.68
2013-07-12,1.0,34.440998,21.691,27.953499,51773.438,46853.676,0.0,0.0,0.0,0.0,20.898611,37.44
2013-07-13,3.0,33.091,23.091,27.65767,51708.992,46858.11,0.0,0.0,0.0,0.0,17.462784,34.2
2013-07-14,1.0,31.741,23.291,27.118086,51641.96,46862.41,0.0,0.0,0.0,0.0,20.898613,38.88
2013-07-15,0.0,32.541,21.991,26.995165,51572.43,46866.57,0.0,0.0,0.0,0.0,18.681883,33.12
2013-07-16,3.0,32.291,21.491,26.809752,51500.51,46870.53,0.0,0.0,0.0,0.0,15.256526,29.88
2013-07-17,3.0,33.141,21.841,27.380583,51426.305,45445.07,0.0,0.0,0.0,0.0,18.709612,34.56
2013-07-18,2.0,33.591,21.791,27.757668,51349.91,46800.0,0.0,0.0,0.0,0.0,19.602652,38.16
2013-07-19,3.0,34.690998,21.991,28.324333,51271.42,41439.89,0.0,0.0,0.0,0.0,21.892027,42.12
2013-07-20,3.0,35.091,23.341,28.586836,51190.938,46800.0,0.0,0.0,0.0,0.0,19.164719,39.6
2013-07-21,3.0,33.391,24.041,28.138916,51108.56,46082.72,0.0,0.0,0.0,0.0,17.873556,32.399998
2013-07-22,1.0,31.941,23.741,27.384748,51024.38,46800.0,0.0,0.0,0.0,0.0,16.75064,33.12
2013-07-23,2.0,32.841,21.491,27.155584,50938.492,46800.0,0.0,0.0,0.0,0.0,17.373497,33.839996
2013-07-24,0.0,33.641,22.591,27.972252,50850.992,46800.0,0.0,0.0,0.0,0.0,14.440443,30.239998
2013-07-25,1.0,34.991,20.841,28.170166,50761.973,46766.184,0.0,0.0,0.0,0.0,18.03237,33.48
2013-07-26,0.0,35.041,22.191,28.595171,50671.527,46723.445,0.0,0.0,0.0,0.0,18.440998,35.64
2013-07-27,0.0,36.491,21.991,29.180582,50579.73,46679.332,0.0,0.0,0.0,0.0,19.083395,36.36
2013-07-28,0.0,38.541,22.741,30.72017,50486.56,46633.715,0.0,0.0,0.0,0.0,13.363711,26.28
2013-07-29,0.0,34.641,25.241,29.190996,50391.254,46586.355,0.0,0.0,0.0,0.0,25.952478,46.44
2013-07-30,0.0,32.091,22.741,27.149332,50293.74,46537.293,0.0,0.0,0.0,0.0,27.06472,48.239998
2013-07-31,1.0,31.341,22.591,26.849333,50194.156,46486.594,0.0,0.0,0.0,0.0,25.537172,43.199997
2013-08-01,1.0,32.241,23.291,27.472252,50092.617,46434.332,0.0,0.0,0.0,0.0,16.24394,31.68
2013-08-02,0.0,32.891,22.741,27.52225,49989.246,46380.574,0.0,0.0,0.0,0.0,18.0,36.36
2013-08-03,0.0,34.141,21.591,27.868082,49884.152,46325.37,0.0,0.0,0.0,0.0,17.782686,34.2
2013-08-04,0.0,34.241,23.140999,28.624336,49777.45,46268.8,0.0,0.0,0.0,0.0,18.678415,36.0
2013-08-05,0.0,35.891,21.841,28.813917,49669.25,46210.92,0.0,0.0,0.0,0.0,17.429354,34.56
2013-08-06,0.0,37.841,20.941,29.670166,49559.668,46151.793,0.0,0.0,0.0,0.0,16.489416,33.839996
2013-08-07,0.0,38.491,23.541,31.232668,49448.812,46091.49,0.0,0.0,0.0,0.0,21.26744,37.079998
2013-08-08,2.0,33.241,25.140999,28.730585,49336.79,46030.05,0.0,0.0,0.0,0.0,26.250393,44.28
2013-08-09,0.0,32.690998,22.941,27.38267,49223.69,45967.555,0.0,0.0,0.0,0.0,29.76484,51.839996
2013-08-10,1.0,32.491,22.291,26.920166,49109.633,45904.055,0.0,0.0,0.0,0.0,22.66857,41.399998
2013-08-11,0.0,31.741,22.441,26.7535,48994.71,45839.613,0.0,0.0,0.0,0.0,17.026896,32.760002
2013-08-12,1.0,33.241,21.591,27.113916,48879.023,44995.9,0.0,0.0,0.0,0.0,21.933426,40.32
2013-08-13,55.0,32.341,22.591,26.89725,48762.668,41410.062,1.8,1.8,0.0,2.0,13.551501,31.68
2013-08-14,1.0,32.291,22.140999,26.7535,48645.742,45558.58,0.0,0.0,0.0,0.0,15.937878,32.760002
2013-08-15,0.0,31.091,21.890999,26.15558,48528.332,45446.85,0.0,0.0,0.0,0.0,18.448023,31.319998
2013-08-16,3.0,32.491,21.791,26.753496,48410.527,43537.258,0.0,0.0,0.0,0.0,18.430452,35.64
2013-08-17,53.0,34.690998,22.691,28.320168,48292.29,39385.6,0.8,0.8,0.0,2.0,16.323528,34.92
2013-08-18,53.0,33.091,25.041,28.045172,48172.76,41752.156,1.2,1.2,0.0,2.0,13.75558,30.960001
2013-08-19,51.0,32.891,22.841,27.555586,48051.855,43950.215,0.2,0.2,0.0,1.0,16.78156,33.839996
2013-08-20,51.0,29.091,22.291,25.818083,47929.668,43515.484,0.90000004,0.90000004,0.0,3.0,25.277023,44.639996
2013-08-21,51.0,28.841,22.241,25.320166,47806.316,43850.66,0.3,0.3,0.0,2.0,20.163212,37.8
2013-08-22,1.0,31.491,20.741,26.126413,47681.9,43798.746,0.0,0.0,0.0,0.0,19.373219,34.2
2013-08-23,51.0,33.241,22.541,27.401415,47556.5,43265.645,0.3,0.3,0.0,1.0,23.584808,40.68
2013-08-24,0.0,35.291,23.291,28.6785,47430.227,43339.73,0.0,0.0,0.0,0.0,18.0036,30.239998
2013-08-25,3.0,39.141,24.841,31.153502,47303.176,42635.49,0.0,0.0,0.0,0.0,20.774214,48.239998
2013-08-26,51.0,38.741,26.390999,30.855585,47175.445,39782.61,0.4,0.4,0.0,2.0,16.418526,37.079998
2013-08-27,3.0,32.741,24.491,27.755587,47047.113,41844.75,0.0,0.0,0.0,0.0,20.082708,34.56
2013-08-28,3.0,35.541,22.890999,28.515999,46918.273,42504.0,0.0,0.0,0.0,0.0,18.668005,36.36
2013-08-29,3.0,33.641,24.041,28.122252,46789.027,40856.934,0.0,0.0,0.0,0.0,23.042812,43.199997
2013-08-30,51.0,30.091,24.491,26.543083,46659.445,33882.242,0.3,0.3,0.0,2.0,23.532547,43.92
2013-08-31,51.0,28.691,23.941,25.770172,46529.62,39600.0,0.4,0.4,0.0,4.0,25.772078,45.36
2013-09-01,51.0,27.591,23.640999,25.3535,46399.645,38542.6,2.1000001,2.1000001,0.0,11.0,26.562046,49.68
2013-09-02,51.0,28.741,23.441,25.79725,46269.594,42284.38,0.2,0.2,0.0,2.0,22.66857,39.96
2013-09-03,51.0,29.541,22.691,25.441002,46139.55,38144.348,0.4,0.4,0.0,3.0,13.797912,29.16
2013-09-04,55.0,29.991,20.890999,25.15975,46009.594,39370.434,3.3000002,3.3000002,0.0,5.0,18.079027,36.0
2013-09-05,2.0,31.991,22.541,26.903498,45879.81,42152.13,0.0,0.0,0.0,0.0,15.124284,28.08
2013-09-06,2.0,30.991,24.191,26.855585,45750.15,41209.195,0.0,0.0,0.0,0.0,16.65754,30.960001
2013-09-07,3.0,32.141,24.241,27.147253,45619.723,39600.0,0.0,0.0,0.0,0.0,20.172853,36.0
2013-09-08,3.0,33.291,22.441,27.263916,45488.45,42019.5,0.0,0.0,0.0,0.0,15.281989,27.72
2013-09-09,3.0,30.291,22.640999,26.045172,45356.402,39800.367,0.0,0.0,0.0,0.0,19.386591,36.0
2013-09-10,2.0,30.841,21.890999,26.213919,45223.68,40915.945,0.0,0.0,0.0,0.0,15.496736,29.16
2013-09-11,51.0,30.241,23.140999,26.080584,45090.367,32125.629,0.4,0.4,0.0,2.0,19.523155,35.28
2013-09-12,3.0,29.591,22.041,25.103498,44956.547,37580.46,0.0,0.0,0.0,0.0,16.93531,34.56
2013-09-13,2.0,30.041,21.291,25.270164,44822.3,39971.36,0.0,0.0,0.0,0.0,18.440998,31.68
2013-09-14,53.0,35.091,22.841,28.349329,44687.72,35955.047,1.1,1.1,0.0,2.0,18.671474,31.319998
2013-09-15,3.0,30.541,24.390999,26.976418,44552.88,38758.996,0.0,0.0,0.0,0.0,17.643673,33.839996
2013-09-16,3.0,32.041,22.890999,26.634748,44417.86,35959.094,0.0,0.0,0.0,0.0,17.076298,29.88
2013-09-17,3.0,29.491,22.541,25.607666,44282.754,38620.535,0.0,0.0,0.0,0.0,17.238699,32.760002
2013-09-18,63.0,23.640999,20.041,22.076416,44147.63,19699.668,16.900002,16.900002,0.0,12.0,8.311245,23.039999
2013-09-19,2.0,26.741,19.390999,22.93058,44012.58,39894.164,0.0,0.0,0.0,0.0,17.068707,28.08
2013-09-20,2.0,27.140999,18.441,22.613916,43877.676,39992.21,0.0,0.0,0.0,0.0,14.529915,28.08
2013-09-21,51.0,25.441,19.541,22.661835,43743.008,39212.523,1.0,1.0,0.0,6.0,24.031178,42.839996
2013-09-22,51.0,25.441,19.541,22.397253,43608.64,39863.97,0.1,0.1,0.0,1.0,17.076298,31.68
2013-09-23,0.0,27.491,17.291,22.336832,43474.668,39770.594,0.0,0.0,0.0,0.0,16.299694,27.359999
2013-09-24,2.0,29.991,20.241,24.470167,43341.168,39677.16,0.0,0.0,0.0,0.0,19.134262,33.839996
2013-09-25,0.0,31.291,20.890999,25.370165,43208.22,39469.992,0.0,0.0,0.0,0.0,14.154915,25.56
2013-09-26,2.0,28.941,21.890999,24.655584,43075.76,38707.77,0.0,0.0,0.0,0.0,13.698934,26.64
2013-09-27,3.0,31.591,21.691,25.843086,42942.88,38736.645,0.0,0.0,0.0,0.0,18.998316,35.64
2013-09-28,3.0,30.841,21.941,25.886831,42809.457,36852.6,0.0,0.0,0.0,0.0,21.575987,37.8
2013-09-29,3.0,30.991,22.640999,26.063917,42675.59,36370.824,0.0,0.0,0.0,0.0,15.546833,30.599998
2013-09-30,3.0,30.390999,21.091,25.572248,42541.363,38177.754,0.0,0.0,0.0,0.0,14.799459,30.599998
2013-10-01,0.0,31.291,21.341,25.913918,42406.87,38389.93,0.0,0.0,0.0,0.0,18.079027,32.039997
2013-10-02,3.0,30.441,22.390999,25.959747,42272.2,36408.08,0.0,0.0,0.0,0.0,21.38897,36.36
2013-10-03,3.0,30.591,24.140999,26.4285,42137.445,37160.332,0.0,0.0,0.0,0.0,22.89611,39.96
2013-10-04,51.0,31.941,23.941,26.982666,42002.688,31953.664,0.2,0.2,0.0,1.0,19.493261,35.28
2013-10-05,63.0,28.140999,20.191,23.307665,41868.027,27200.613,28.7,28.7,0.0,15.0,16.65754,32.039997
2013-10-06,63.0,23.841,18.991,21.363914,41733.55,6067.962,17.800001,17.800001,0.0,12.0,17.373497,28.08
2013-10-07,53.0,24.191,18.941,21.191,41599.355,34851.344,5.3999996,5.3999996,0.0,14.0,10.703569,26.28
2013-10-08,51.0,24.841,19.140999,22.105585,41465.53,36000.0,0.1,0.1,0.0,1.0,12.849528,21.599998
2013-10-09,51.0,27.390999,19.390999,23.182669,41332.168,36437.453,0.1,0.1,0.0,1.0,16.039202,25.199999
2013-10-10,2.0,29.640999,21.341,24.849333,41199.363,36049.547,0.0,0.0,0.0,0.0,18.374111,29.519999
2013-10-11,1.0,32.591,22.291,26.22017,41067.215,36421.844,0.0,0.0,0.0,0.0,17.462784,28.8
2013-10-12,2.0,29.140999,19.140999,23.586832,40935.824,36153.78,0.0,0.0,0.0,0.0,8.311245,18.359999
2013-10-13,3.0,28.691,20.140999,23.793083,40805.277,36073.156,0.0,0.0,0.0,0.0,11.720751,20.519999
2013-10-14,3.0,29.041,20.390999,24.10975,40675.69,33358.58,0.0,0.0,0.0,0.0,10.823973,20.880001
2013-10-15,3.0,29.140999,21.741,24.836832,40547.16,36085.688,0.0,0.0,0.0,0.0,21.370783,39.239998
2013-10-16,1.0,28.191,21.191,24.066,40419.625,36019.168,0.0,0.0,0.0,0.0,25.364037,42.839996
2013-10-17,3.0,27.591,16.691,22.449333,40292.074,36000.0,0.0,0.0,0.0,0.0,16.45007,26.28
2013-10-18,3.0,29.091,21.991,24.726418,40164.387,35777.527,0.0,0.0,0.0,0.0,19.652176,36.36
2013-10-19,3.0,28.341,21.941,24.420168,40036.664,36000.0,0.0,0.0,0.0,0.0,21.028437,38.16
2013-10-20,3.0,26.890999,20.541,23.163918,39909.023,36000.0,0.0,0.0,0.0,0.0,15.815435,30.599998
2013-10-21,2.0,27.441,17.991,22.486837,39781.57,36000.0,0.0,0.0,0.0,0.0,17.283749,32.399998
2013-10-22,0.0,27.691,19.791,23.049332,39654.402,36000.0,0.0,0.0,0.0,0.0,19.45333,36.0
2013-10-23,3.0,27.941,18.341,23.076418,39527.64,36000.0,0.0,0.0,0.0,0.0,15.484185,33.12
2013-10-24,2.0,28.091,20.191,23.29725,39401.4,36000.0,0.0,0.0,0.0,0.0,20.00512,37.079998
2013-10-25,2.0,26.890999,19.991,22.922249,39275.78,36000.0,0.0,0.0,0.0,0.0,18.59845,33.12
2013-10-26,2.0,26.390999,19.291,22.282667,39150.914,35991.832,0.0,0.0,0.0,0.0,12.413477,25.56
2013-10-27,0.0,27.191,16.291,21.274336,39026.91,35917.93,0.0,0.0,0.0,0.0,13.679999,22.319998
2013-10-28,3.0,28.041,17.241,21.707666,38903.89,35787.816,0.0,0.0,0.0,0.0,18.0036,32.399998
2013-10-29,3.0,25.591,17.841,21.241003,38781.98,35537.703,0.0,0.0,0.0,0.0,15.905319,26.64
2013-10-30,63.0,23.991,17.191,19.857666,38661.297,35530.73,7.0,7.0,0.0,8.0,17.462782,30.599998
2013-10-31,51.0,22.291,17.041,19.126417,38541.977,35236.195,0.3,0.3,0.0,2.0,13.797912,23.759998
2013-11-01,53.0,22.441,15.841,18.838915,38424.137,35278.78,0.6,0.6,0.0,1.0,16.65754,27.359999
2013-11-02,1.0,25.140999,14.141,19.288918,38307.92,35155.09,0.0,0.0,0.0,0.0,15.941944,25.199999
2013-11-03,3.0,26.491,14.040999,19.997252,38193.453,35033.117,0.0,0.0,0.0,0.0,19.694992,32.760002
2013-11-04,51.0,22.591,17.140999,19.63475,38080.88,31178.982,0.9,0.9,0.0,3.0,33.948975,72.36
2013-11-05,53.0,24.791,18.441,21.599335,37970.156,34680.117,1.5000001,1.5000001,0.0,5.0,41.2636,69.479996
2013-11-06,0.0,25.241,17.640999,21.17433,37860.24,34677.08,0.0,0.0,0.0,0.0,25.071098,43.56
2013-11-07,2.0,26.941,16.591,21.024336,37750.99,34560.02,0.0,0.0,0.0,0.0,17.377226,28.08
2013-11-08,3.0,24.041,15.540999,20.276415,37642.54,33557.926,0.0,0.0,0.0,0.0,15.778516,29.88
2013-11-09,53.0,23.241,17.091,19.611834,37535.008,32294.094,2.1,2.1,0.0,7.0,21.203358,43.199997
2013-11-10,51.0,18.291,13.891,16.395164,37428.51,23142.088,0.1,0.1,0.0,1.0,37.784565,68.76
2013-11-11,51.0,19.591,12.990999,15.741001,37323.18,34100.16,0.2,0.2,0.0,1.0,27.0024,45.719997
2013-11-12,53.0,19.041,13.490999,15.872253,37219.14,33319.723,3.3999999,3.3999999,0.0,13.0,21.892027,36.36
2013-11-13,51.0,20.941,14.641,17.47225,37116.53,32690.164,0.2,0.2,0.0,2.0,24.482647,43.199997
2013-11-14,53.0,18.741,14.540999,16.255583,37015.465,30824.293,2.0,2.0,0.0,4.0,23.333443,43.199997
2013-11-15,3.0,20.991,10.841,16.101416,36916.09,33660.42,0.0,0.0,0.0,0.0,12.879752,20.880001
2013-11-16,51.0,22.741,15.040999,18.61392,36818.535,31656.537,0.2,0.2,0.0,2.0,22.218153,34.56
2013-11-17,3.0,23.890999,15.091,20.638916,36722.94,27234.885,0.0,0.0,0.0,0.0,38.16679,65.159996
2013-11-18,0.0,20.541,11.740999,15.645167,36629.453,33349.555,0.0,0.0,0.0,0.0,28.528723,47.88
2013-11-19,2.0,21.541,12.540999,16.578499,36538.203,33250.375,0.0,0.0,0.0,0.0,24.014996,40.68
2013-11-20,1.0,17.691,11.141,14.038918,36449.34,33153.69,0.0,0.0,0.0,0.0,17.193533,32.760002
2013-11-21,1.0,19.791,9.141,14.118081,36363.008,33059.668,0.0,0.0,0.0,0.0,23.838959,34.92
2013-11-22,1.0,17.441,9.191,13.132667,36279.355,32968.484,0.0,0.0,0.0,0.0,24.482647,38.519997
2013-11-23,3.0,17.741,7.991,12.484749,36198.53,31541.27,0.0,0.0,0.0,0.0,26.807312,47.16
2013-11-24,1.0,17.191,8.990999,12.778499,36120.684,32065.527,0.0,0.0,0.0,0.0,22.288042,41.399998
2013-11-25,2.0,15.740999,10.891,12.690999,36045.832,31712.664,0.0,0.0,0.0,0.0,22.101183,41.039997
2013-11-26,3.0,14.891,10.691,12.270167,35973.11,30259.648,0.0,0.0,0.0,0.0,15.281989,21.96
2013-11-27,2.0,17.041,8.691,12.738915,35902.434,31189.58,0.0,0.0,0.0,0.0,15.84409,22.319998
2013-11-28,3.0,14.740999,10.040999,12.257667,35833.875,30147.96,0.0,0.0,0.0,0.0,20.326454,37.079998
2013-11-29,51.0,13.490999,10.841,12.0514145,35767.54,639.93054,1.7000002,1.7000002,0.0,12.0,32.957207,54.0
2013-11-30,53.0,14.691,11.040999,12.4285,35703.516,5667.355,2.6999996,2.6999996,0.0,11.0,35.377213,62.639996
2013-12-01,3.0,15.990999,7.741,11.57225,35641.887,24546.541,0.0,0.0,0.0,0.0,14.8257065,26.64
2013-12-02,3.0,17.441,6.741,12.301417,35582.758,31052.85,0.0,0.0,0.0,0.0,18.218275,28.44
2013-12-03,61.0,17.291,12.290999,13.97433,35526.207,29942.104,6.2999988,6.2999988,0.0,20.0,17.713316,30.599998
2013-12-04,51.0,17.140999,11.091,13.870166,35472.34,31042.139,0.5,0.5,0.0,4.0,19.161337,35.28
2013-12-05,3.0,17.841,10.040999,13.48475,35421.242,25539.162,0.0,0.0,0.0,0.0,22.828087,44.639996
2013-12-06,3.0,16.741,10.591,13.653499,35373.01,26502.621,0.0,0.0,0.0,0.0,25.277023,41.760002
2013-12-07,3.0,18.041,10.441,13.955585,35327.74,30891.48,0.0,0.0,0.0,0.0,9.793059,18.72
2013-12-08,3.0,18.241,9.191,13.901414,35285.516,30310.936,0.0,0.0,0.0,0.0,10.296251,24.48
2013-12-09,2.0,17.791,10.841,14.320167,35246.426,31085.521,0.0,0.0,0.0,0.0,19.64228,37.44
2013-12-10,51.0,17.691,12.341,14.684749,35210.58,29875.336,0.4,0.4,0.0,3.0,21.03152,37.44
2013-12-11,1.0,17.691,10.040999,13.726418,35178.047,30949.39,0.0,0.0,0.0,0.0,9.47012,18.72
2013-12-12,2.0,18.191,8.141,13.088914,35148.934,30931.137,0.0,0.0,0.0,0.0,9.826088,16.199999
2013-12-13,3.0,17.441,6.3910003,12.043082,35123.32,30981.045,0.0,0.0,0.0,0.0,8.287822,19.08
2013-12-14,3.0,17.191,7.6410003,12.447249,35101.293,26760.824,0.0,0.0,0.0,0.0,15.7908325,29.519999
2013-12-15,3.0,17.091,10.740999,13.653501,35082.902,28800.0,0.0,0.0,0.0,0.0,16.203999,31.68
2013-12-16,3.0,16.091,10.591,12.899333,35067.9,30997.336,0.0,0.0,0.0,0.0,10.948973,23.4
